7.36,4.72,4.12,3.01,10.66,0.00,719.74,525.48,0.37,16.82,0.20,20.00
7.40,4.72,4.13,3.01,10.63,0.00,717.94,527.81,0.36,16.89,0.20,20.00
7.44,4.70,4.15,3.01,10.55,0.00,712.35,533.61,0.33,17.08,0.20,20.00
7.47,4.68,4.16,3.02,10.48,0.00,707.81,537.94,0.32,17.21,0.20,20.00
7.51,4.68,4.16,3.01,10.48,0.00,707.49,538.05,0.31,17.22,0.20,20.00
7.55,4.68,4.18,3.01,10.39,0.00,706.65,544.49,0.30,17.42,0.20,20.00
7.58,4.67,4.18,3.01,10.38,0.00,701.79,544.59,0.29,17.43,0.20,20.00
7.62,4.65,4.20,3.02,10.30,0.00,696.51,549.98,0.27,17.60,0.20,20.00
7.65,4.64,4.20,3.01,10.29,0.00,694.29,550.93,0.26,17.63,0.20,20.00
7.69,4.63,4.22,3.01,10.22,0.00,690.28,555.99,0.24,17.79,0.20,20.00
7.73,4.62,4.23,3.01,10.14,0.00,687.85,560.85,0.23,17.95,0.20,20.00
7.76,4.61,4.24,3.01,10.10,0.00,685.21,563.60,0.22,18.04,0.20,20.00
7.80,4.60,4.25,3.01,10.07,0.00,679.83,566.23,0.20,18.12,0.00,20.00
7.83,4.58,4.26,3.01,10.01,0.00,675.50,569.72,0.19,18.23,0.00,20.00
7.87,4.58,4.26,3.01,9.99,0.00,674.02,571.30,0.18,18.28,0.00,20.00
7.91,4.57,4.28,3.01,9.92,0.00,669.17,576.05,0.16,18.43,0.00,20.00
7.94,4.55,4.30,3.02,9.83,0.00,663.36,582.28,0.14,18.63,0.00,20.00
7.98,4.54,4.30,3.01,9.82,0.00,661.46,583.13,0.13,18.66,0.00,20.00
8.01,4.53,4.32,3.01,9.74,0.00,657.55,588.62,0.12,18.84,0.00,20.00
8.05,4.52,4.33,3.01,9.66,0.00,655.23,593.79,0.10,19.00,0.00,20.00
8.09,4.51,4.34,3.01,9.62,0.00,651.75,596.74,0.09,19.10,0.00,20.00
8.12,4.49,4.35,3.01,9.57,0.00,644.78,600.12,0.07,19.20,0.00,20.00
8.16,4.48,4.37,3.01,9.47,0.00,640.98,606.35,0.06,19.40,0.00,20.00
8.19,4.47,4.38,3.01,9.45,0.00,636.76,608.15,0.05,19.46,0.00,20.00
8.23,4.46,4.39,3.01,9.40,0.00,634.54,611.21,0.04,19.56,0.00,20.00
8.27,4.45,4.40,3.02,9.35,0.00,630.42,615.01,0.03,19.68,0.00,20.00
8.30,4.44,4.40,3.02,9.33,0.00,629.79,615.96,0.02,19.71,0.00,20.00
8.34,4.44,4.41,3.01,9.30,0.00,629.05,618.39,0.02,19.79,0.00,20.00
8.37,4.44,4.42,3.01,9.25,0.00,629.47,621.77,0.01,19.90,0.00,20.00
8.41,4.44,4.42,3.01,9.24,0.00,628.63,622.40,0.01,19.92,0.00,20.00
8.44,4.44,4.42,3.01,9.24,0.00,629.37,622.50,0.01,19.92,0.00,20.00
8.48,4.44,4.42,3.02,9.24,0.00,629.68,622.40,0.01,19.92,0.00,20.00
8.52,4.44,4.42,3.01,9.23,0.00,628.84,622.72,0.01,19.93,0.00,20.00
8.55,4.44,4.42,3.01,9.23,0.00,629.58,622.93,0.01,19.93,0.00,20.00
8.59,4.44,4.42,3.01,9.24,0.00,629.16,622.40,0.01,19.92,0.00,20.00
8.62,4.44,4.43,3.01,9.19,0.00,629.16,625.99,0.01,20.03,0.00,20.00
8.66,4.44,4.44,3.01,9.14,0.00,629.47,628.84,0.00,20.12,0.00,20.00
8.70,4.44,4.44,3.01,9.15,0.00,629.68,628.73,0.00,20.12,0.00,20.00
8.73,4.44,4.44,3.01,9.14,0.00,629.16,629.26,-0.00,20.14,0.00,20.00
8.77,4.44,4.44,3.01,9.14,0.00,629.26,629.26,0.00,20.14,0.00,20.00
8.80,4.44,4.44,3.01,9.15,0.00,628.73,628.63,0.00,20.12,0.00,20.00
8.84,4.44,4.44,3.01,9.14,0.00,629.58,629.16,0.00,20.13,0.00,20.00
8.88,4.44,4.44,3.01,9.15,0.00,629.37,628.63,0.00,20.12,0.00,20.00
8.91,4.44,4.44,3.01,9.14,0.00,629.58,629.05,0.00,20.13,0.00,20.00
8.95,4.44,4.44,3.02,9.14,0.00,629.68,629.26,0.00,20.14,0.00,20.00
8.98,4.44,4.44,3.01,9.13,0.00,628.84,629.47,-0.00,20.14,0.00,20.00
9.02,4.44,4.44,3.01,9.14,0.00,629.37,629.05,0.00,20.13,0.00,20.00
9.05,4.44,4.44,3.01,9.14,0.00,629.47,629.37,0.00,20.14,0.00,20.00
9.09,4.44,4.44,3.02,9.14,0.00,629.68,629.05,0.00,20.13,0.00,20.00
9.13,4.44,4.44,3.01,9.13,0.00,628.84,629.58,-0.00,20.15,0.00,20.00
9.16,4.44,4.44,3.01,9.13,0.00,629.79,629.58,0.00,20.15,0.00,20.00
9.20,4.44,4.44,3.01,9.14,0.00,628.73,629.26,-0.00,20.14,0.00,20.00
9.23,4.44,4.44,3.01,9.14,0.00,629.37,629.26,0.00,20.14,0.00,20.00
9.27,4.44,4.44,3.01,9.13,0.00,629.58,629.47,0.00,20.14,0.00,20.00
9.30,4.44,4.44,3.02,9.14,0.00,629.79,629.05,0.00,20.13,0.00,20.00
9.34,4.44,4.44,3.02,9.14,0.00,629.58,629.16,0.00,20.13,0.00,20.00
9.38,4.44,4.44,3.01,9.13,0.00,628.73,629.47,-0.00,20.14,0.00,20.00
9.41,4.44,4.44,3.01,9.14,0.00,628.73,629.16,-0.00,20.13,0.00,20.00
9.45,4.46,4.44,3.01,9.14,0.00,633.70,628.84,0.01,20.12,0.00,20.00
9.48,4.46,4.44,3.01,9.13,0.00,635.60,629.47,0.01,20.14,0.00,20.00
9.52,4.46,4.44,3.02,9.14,0.00,635.38,628.84,0.01,20.12,0.00,20.00
9.56,4.46,4.44,3.01,9.13,0.00,635.91,629.68,0.01,20.15,0.00,20.00
9.59,4.46,4.46,3.01,9.07,0.00,635.28,634.01,0.00,20.29,0.00,20.00
9.63,4.46,4.46,3.01,9.04,0.00,635.81,635.60,0.00,20.34,0.00,20.00
9.67,4.46,4.46,3.02,9.04,0.00,636.02,635.60,0.00,20.34,0.00,20.00
9.70,4.46,4.46,3.01,9.04,0.00,633.80,635.81,-0.00,20.35,0.00,20.00
9.74,4.45,4.46,3.02,9.05,0.00,630.32,635.38,-0.01,20.33,0.00,20.00
9.77,4.44,4.46,3.01,9.04,0.00,629.47,636.12,-0.01,20.36,0.00,20.00
9.81,4.44,4.45,3.01,9.08,0.00,628.94,633.27,-0.01,20.26,0.00,20.00
9.84,4.44,4.45,3.02,9.12,0.00,629.47,630.21,-0.00,20.17,0.00,20.00
9.88,4.44,4.44,3.02,9.13,0.00,629.89,629.79,0.00,20.15,0.00,20.00
9.92,4.44,4.44,3.01,9.14,0.00,629.26,629.26,0.00,20.14,0.00,20.00
9.95,4.44,4.44,3.02,9.14,0.00,629.89,629.37,0.00,20.14,0.00,20.00
9.99,4.44,4.44,3.01,9.13,0.00,629.05,629.79,-0.00,20.15,0.00,20.00
10.02,4.44,4.44,3.01,0.00,0.00,629.16,628.94,0.00,20.13,-0.20,0.00
10.06,4.45,4.44,3.02,0.00,0.00,632.96,629.47,0.01,20.14,-0.20,0.00
10.09,4.41,4.44,3.01,0.00,0.00,619.44,629.37,-0.02,20.14,-0.20,0.00
10.13,4.29,4.44,3.01,0.00,0.00,579.33,629.47,-0.08,20.14,-0.20,0.00
10.17,4.16,4.43,3.01,0.00,0.00,538.05,625.14,-0.14,20.00,-0.20,0.00
10.20,4.02,4.43,3.02,0.00,0.00,493.92,623.88,-0.21,19.96,-0.20,0.00
10.24,3.92,4.41,3.01,0.00,0.00,459.61,618.92,-0.26,19.81,-0.20,0.00
10.27,3.81,4.40,3.01,12.00,0.00,424.24,617.01,-0.31,19.74,-0.20,0.00
10.31,3.70,4.39,3.02,12.00,0.00,388.35,613.74,-0.37,19.64,-0.20,0.00
10.35,3.64,4.38,3.01,12.00,0.00,370.40,607.62,-0.39,19.44,-0.20,0.00
10.38,3.71,4.37,3.01,12.00,0.00,390.67,604.66,-0.35,19.35,-0.20,0.00
